[BNB, SKY, BTC, NAS], 17.128525185523113
[BNB, RLC, BTC, RCN], 4.914246662464184
[BNB, RLC, BTC, FTM], 0.7171960000000001
[BNB, RLC, BTC, BTS], 4.855354287172012
[BNB, RLC, BTC, BTT], 5.023762653
[BNB, RLC, BTC, ONE], 4.848093179116467
[BNB, RLC, BTC, ONG], 4.86578383937397
[BNB, RLC, BTC, PHB], 0.012844
[BNB, RLC, BTC, GNT], 4.883278626341463
[BNB, RLC, BTC, BLZ], 4.9037010687679095
[BNB, RLC, BTC, ONT], 4.837655211340207
[BNB, RLC, BTC, RDN], 4.8965237933863115
[BNB, RLC, BTC, QSP], 4.686752
[BNB, RLC, BTC, FET], 4.511239999999999
[BNB, RLC, BTC, ETC], 0.749821
[BNB, RLC, BTC], 4.827023319256092
[BNB, RLC, BTC, MCO], 4.852332926842105
[BNB, RLC, BTC, ETH], 4.831522009560342
[BNB, RLC, BTC, NEO], 4.839382191503709
[BNB, RLC, BTC, ZEC], 4.268508
[BNB, RLC, BTC, REN], 4.893431951310862
[BNB, RLC, BTC, REP], 4.855969229750383
[BNB, RLC, BTC, ADA], 4.8365626293193715
[BNB, RLC, BTC, ICX], 1.304072
[BNB, RLC, BTC, XZC], 4.845796297139142
[BNB, RLC, BTC, ZEN], 4.900136605935697
[BNB, RLC, BTC, VET], 4.885983119358975
[BNB, RLC, BTC, PAX], NaN
[BNB, RLC, BTC, QLC], 4.8630866239808155
[BNB, RLC, BTC, RVN], 0.7398
[BNB, RLC, BTC, ADX], 4.8562429365524995
[BNB, RLC, BTC, AMB], 4.89216345603272
[BNB, RLC, BTC, XRP], 4.829802961925134
[BNB, RLC, BTC, TRX], 4.849122480779944
[BNB, RLC, BTC, LSK], 1.7694880000000002
[BNB, RLC, BTC, SYS], 4.844156244548287
[BNB, RLC, BTC, DCR], 4.880070998348746
[BNB, RLC, BTC, LTC], 4.839356895216092
[BNB, RLC, BTC, ENJ], 4.83759333529028
[BNB, RLC, BTC, WAN], 4.880371538730854
[BNB, RLC, BTC, NXS], 4.891687101265823
[BNB, RLC, BTC, DLT], 4.890637833333333
[BNB, RLC, BTC, XLM], 4.841199904334828
[BNB, RLC, BTC, MFT], 4.942267811428572
[BNB, RLC, BTC, AGI], 4.391101
[BNB, RLC, BTC, EOS], 4.831226912035783
[BNB, RLC, BTC, VIA], 4.909306222487223
[BNB, RLC, BTC, OST], 1.76136
[BNB, RLC, BTC, BRD], 4.890003454506804
[BNB, RLC, BTC, BAT], 4.836599252783058
[BNB, RLC, BTC, ZIL], 4.163952
[BNB, RLC, BTC, XMR], 1.26469
[BNB, RLC, ETH, SKY], 0.4617869503012047
[BNB, RLC, ETH, NAS], 0.4607614920592906
[BNB, RLC, ETH, XEM], 0.4596038098760865
[BNB, RLC, ETH, NAV], 0.46564394077448734
[BNB, RLC, ETH, GTO], 0.4613006393861892
[BNB, RLC, ETH, WTC], 0.46089083994609964
[BNB, RLC, ETH, ZRX], 0.45850284317448253
[BNB, RLC, ETH, POA], 0.46271631662231166
[BNB, RLC, ETH, OMG], 0.45976297058823523
[BNB, RLC, ETH, CMT], 0.4595643175632636
[BNB, RLC, ETH, HOT], 0.1072968
[BNB, RLC, ETH, BTC], 0.45700494381344586
[BNB, RLC, ETH, CVC], 0.4614377519824209
[BNB, RLC, ETH, CND], 0.4676122889250332
[BNB, RLC, ETH, RCN], 0.46517097957828324
[BNB, RLC, ETH, BTS], 0.4611312280181363
[BNB, RLC, ETH, GNT], 0.46156972057578327
[BNB, RLC, ETH, BLZ], 0.46509940525702875
[BNB, RLC, ETH, ONT], 0.45816441539036235
[BNB, RLC, ETH, RDN], 0.46396192327707975
[BNB, RLC, ETH, QSP], 0.4626196329374815
[BNB, RLC, ETH, ETC], 0.45786724580687954
[BNB, RLC, ETH], 0.45739929247974426
[BNB, RLC, ETH, MCO], 0.46002703317495325
[BNB, RLC, ETH, NEO], 0.4588273227144645
[BNB, RLC, ETH, ZEC], 0.457841299213557
[BNB, RLC, ETH, REP], 0.4599562295081966
[BNB, RLC, ETH, ADA], 0.45751986872422984
[BNB, RLC, ETH, ICX], 0.45889135698282296
[BNB, RLC, ETH, XZC], 0.4589184539851862
[BNB, RLC, ETH, ZEN], 0.46325573831106864
[BNB, RLC, ETH, VET], 0.4579419726002206
[BNB, RLC, ETH, PAX], NaN
[BNB, RLC, ETH, QLC], 0.4613563171088364
[BNB, RLC, ETH, ADX], 0.4600739091501139
[BNB, RLC, ETH, AMB], 0.46482132024977696
[BNB, RLC, ETH, XRP], 0.45732277571136315
[BNB, RLC, ETH, TRX], 0.4580143026252214
[BNB, RLC, ETH, LSK], 0.45914250773993803
[BNB, RLC, ETH, SYS], 0.4593265064870485
[BNB, RLC, ETH, LTC], 0.4585550728207957
[BNB, RLC, ETH, ENJ], 0.4592662310214757
[BNB, RLC, ETH, WAN], 0.46295358449809393
[BNB, RLC, ETH, NXS], 0.46418376838235287
[BNB, RLC, ETH, DLT], 0.46370267108215857
[BNB, RLC, ETH, XLM], 0.45897296031229656
[BNB, RLC, ETH, MFT], 0.462105306623058
[BNB, RLC, ETH, AGI], 0.46183753491620105
[BNB, RLC, ETH, EOS], 0.45755917197076845
[BNB, RLC, ETH, VIA], 0.4656398768545994
[BNB, RLC, ETH, OST], 0.46144456196181205
[BNB, RLC, ETH, BRD], 0.46368190091312933
[BNB, RLC, ETH, BAT], 0.45840719287328974
[BNB, RLC, ETH, ZIL], 0.45841469208211133
[BNB, RLC, ETH, XMR], 0.22895966485847788
[BNB, ONG, BTC, SKY], 1.3089442187499996
[BNB, ONG, BTC, NAS], 1.3017878327250605
[BNB, ONG, BTC, XEM], 1.2973374946921443
[BNB, ONG, BTC, NAV], 1.314077333333333
[BNB, ONG, BTC, GTO], 1.2991446363636363
[BNB, ONG, BTC, WTC], 1.3012008664259929
[BNB, ONG, BTC, ZRX], 1.295089847328244
[BNB, ONG, BTC, POA], 1.311625696517413
[BNB, ONG, BTC, OMG], 1.304104425
[BNB, ONG, BTC, CMT], 1.3009365599999996
[BNB, ONG, BTC, HOT], 0.1072968
[BNB, ONG, BTC, CVC], 1.3079266409691628
[BNB, ONG, BTC, CND], 1.3224579285714284
[BNB, ONG, BTC, RCN], 1.315959965616046
[BNB, ONG, BTC, FTM], 0.7171960000000001
[BNB, ONG, BTC, BTS], 1.3001894897959183
[BNB, ONG, BTC, BTT], 1.3452866700000001
[BNB, ONG, BTC, ONE], 1.298245076305221
[BNB, ONG, BTC, RLC], 1.298375
[BNB, ONG, BTC, PHB], 0.012844
[BNB, ONG, BTC, GNT], 1.3076671999999998
[BNB, ONG, BTC, BLZ], 1.3131360171919773
[BNB, ONG, BTC, ONT], 1.2954499484536084
[BNB, ONG, BTC, RDN], 1.3112140528069725
[BNB, ONG, BTC, QSP], 1.3051984324324322
[BNB, ONG, BTC, FET], 1.2938516070620187
[BNB, ONG, BTC, ETC], 0.749821
[BNB, ONG, BTC], 1.2926028906434435
[BNB, ONG, BTC, MCO], 1.2993804157894735
[BNB, ONG, BTC, ETH], 1.2938075709830197
[BNB, ONG, BTC, NEO], 1.2959124072825354
[BNB, ONG, BTC, ZEC], 1.2960468160456529
[BNB, ONG, BTC, REN], 1.3103861048689136
[BNB, ONG, BTC, REP], 1.3003541619969436
[BNB, ONG, BTC, ADA], 1.2951573717277487
[BNB, ONG, BTC, ICX], 1.2979900463917524
[BNB, ONG, BTC, XZC], 1.2976300065019506
[BNB, ONG, BTC, ZEN], 1.312181508656224
[BNB, ONG, BTC, VET], 1.3083914217948716
[BNB, ONG, BTC, PAX], NaN
[BNB, ONG, BTC, QLC], 1.3022600911270983
[BNB, ONG, BTC, RVN], 0.7398
[BNB, ONG, BTC, ADX], 1.3004274564851206
[BNB, ONG, BTC, AMB], 1.3100464212678935
[BNB, ONG, BTC, XRP], 1.2933472363636362
[BNB, ONG, BTC, TRX], 1.2985207075208913
[BNB, ONG, BTC, LSK], 1.295980310972901
[BNB, ONG, BTC, SYS], 1.2971908255451714
[BNB, ONG, BTC, DCR], 1.306808246367239
[BNB, ONG, BTC, LTC], 1.2959056333242729
[BNB, ONG, BTC, ENJ], 1.2954333789954335
[BNB, ONG, BTC, WAN], 1.306888726477024
[BNB, ONG, BTC, NXS], 1.3099188607594938
[BNB, ONG, BTC, DLT], 1.309637882882883
[BNB, ONG, BTC, XLM], 1.2963991629297456
[BNB, ONG, BTC, MFT], 1.3234636
[BNB, ONG, BTC, AGI], 1.3025396857670979
[BNB, ONG, BTC, EOS], 1.2937285483870968
[BNB, ONG, BTC, VIA], 1.3146369914821123
[BNB, ONG, BTC, OST], 1.2992886816720257
[BNB, ONG, BTC, BRD], 1.309468005952381
[BNB, ONG, BTC, BAT], 1.29516717893022
[BNB, ONG, BTC, ZIL], 1.2974434430379744
[BNB, ONG, BTC, XMR], 1.26469
[BNB, PHB, BTC, SKY], 99.39313499999999
[BNB, PHB, BTC, NAS], 37.753699
[BNB, PHB, BTC, XEM], 5.45848
[BNB, PHB, BTC, NAV], 5.6304
[BNB, PHB, BTC, GTO], 8.809880999999999
[BNB, PHB, BTC, WTC], 3.282432
[BNB, PHB, BTC, ZRX], 8.11688
[BNB, PHB, BTC, POA], 12.769808
[BNB, PHB, BTC, OMG], 4.131816
[BNB, PHB, BTC, CMT], 9.712032
[BNB, PHB, BTC, HOT], 0.1072968
[BNB, PHB, BTC, CVC], 8.13375
[BNB, PHB, BTC, CND], 6.040584
[BNB, PHB, BTC, RCN], 9.05904
[BNB, PHB, BTC, FTM], 0.7171960000000001
[BNB, PHB, BTC, BTS], 10.83104
[BNB, PHB, BTC, BTT], 19.56206616
[BNB, PHB, BTC, ONE], 25.74144
[BNB, PHB, BTC, RLC], 1.298375
[BNB, PHB, BTC, ONG], 9.034224
[BNB, PHB, BTC, GNT], 10.380064
[BNB, PHB, BTC, BLZ], 11.320518000000002
[BNB, PHB, BTC, ONT], 5.7487200000000005
[BNB, PHB, BTC, RDN], 9.55998
[BNB, PHB, BTC, QSP], 4.686752
[BNB, PHB, BTC, FET], 4.511239999999999
[BNB, PHB, BTC, ETC], 0.749821
[BNB, PHB, BTC], 177.69040211945543
[BNB, PHB, BTC, MCO], 8.1162
[BNB, PHB, BTC, ETH], 40.701434059872945
[BNB, PHB, BTC, NEO], 173.84211000000002
[BNB, PHB, BTC, ZEC], 4.268508
[BNB, PHB, BTC, REN], 36.888902
[BNB, PHB, BTC, REP], 11.815062000000001
[BNB, PHB, BTC, ADA], 178.04155928795808
[BNB, PHB, BTC, ICX], 1.304072
[BNB, PHB, BTC, XZC], 33.66765
[BNB, PHB, BTC, ZEN], 10.192265
[BNB, PHB, BTC, VET], 13.2028321
[BNB, PHB, BTC, PAX], NaN
[BNB, PHB, BTC, QLC], 9.079377999999998
[BNB, PHB, BTC, RVN], 0.7398
[BNB, PHB, BTC, ADX], 16.96559
[BNB, PHB, BTC, AMB], 13.30771
[BNB, PHB, BTC, XRP], 14.586575999999999
[BNB, PHB, BTC, TRX], 24.342472
[BNB, PHB, BTC, LSK], 1.7694880000000002
[BNB, PHB, BTC, SYS], 18.470179
[BNB, PHB, BTC, DCR], 14.348004
[BNB, PHB, BTC, LTC], 19.1757339
[BNB, PHB, BTC, ENJ], 7.322509999999999
[BNB, PHB, BTC, WAN], 13.683480000000001
[BNB, PHB, BTC, NXS], 32.981970000000004
[BNB, PHB, BTC, DLT], 8.772828
[BNB, PHB, BTC, XLM], 70.613664
[BNB, PHB, BTC, MFT], 142.416486
[BNB, PHB, BTC, AGI], 4.391101
[BNB, PHB, BTC, EOS], 7.941700000000001
[BNB, PHB, BTC, VIA], 8.17452
[BNB, PHB, BTC, OST], 1.76136
[BNB, PHB, BTC, BRD], 10.36125
[BNB, PHB, BTC, BAT], 6.511736
[BNB, PHB, BTC, ZIL], 4.163952
[BNB, PHB, BTC, XMR], 1.26469
[BNB, PHB, PAX, BTC], 0.0
[BNB, PHB, PAX, FTM], 0.7171960000000001
[BNB, PHB, PAX, BTT], 12.48092369250892
[BNB, PHB, PAX, ONE], 12.505611517223427
[BNB, PHB, PAX, ETC], 0.749821
[BNB, PHB, PAX], 0.0
[BNB, PHB, PAX, ETH], 0.0
[BNB, PHB, PAX, NEO], 0.04154081855985993
[BNB, PHB, PAX, ZEC], 0.005168325919201088
[BNB, PHB, PAX, ADA], 12.487821570652175
[BNB, PHB, PAX, XRP], 1.694077243293247
[BNB, PHB, PAX, TRX], 12.490500539423078
[BNB, PHB, PAX, LTC], 0.07941576719576719
[BNB, PHB, PAX, XLM], 4.6002101349713085
[BNB, PHB, PAX, EOS], 5.5582738321862655
[BNB, PHB, PAX, BAT], 0.917142353977106
[BNB, GNT, BTC, SKY], 1.3775737499999998
[BNB, GNT, BTC, NAS], 1.3700421459854013
[BNB, GNT, BTC, XEM], 1.3653584713375795
[BNB, GNT, BTC, NAV], 1.382976
[BNB, GNT, BTC, GTO], 1.3672603636363636
[BNB, GNT, BTC, WTC], 1.3694244043321298
[BNB, GNT, BTC, ZRX], 1.3629929770992364
[BNB, GNT, BTC, POA], 1.3803958208955223
[BNB, GNT, BTC, OMG], 1.3724802
[BNB, GNT, BTC, CMT], 1.3691462399999996
[BNB, GNT, BTC, HOT], 0.1072968
[BNB, GNT, BTC, CVC], 1.3765028193832596
[BNB, GNT, BTC, CND], 1.391796
[BNB, GNT, BTC, RCN], 1.3849573409742122
[BNB, GNT, BTC, FTM], 0.7171960000000001
[BNB, GNT, BTC, BTS], 1.3683599999999998
[BNB, GNT, BTC, BTT], 1.4158216799999999
[BNB, GNT, BTC, ONE], 1.3663136385542167
[BNB, GNT, BTC, RLC], 1.298375
[BNB, GNT, BTC, ONG], 1.3712993080724876
[BNB, GNT, BTC, PHB], 0.012844
[BNB, GNT, BTC, BLZ], 1.381985329512894
[BNB, GNT, BTC, ONT], 1.3633719587628867
[BNB, GNT, BTC, RDN], 1.3799625942066136
[BNB, GNT, BTC, QSP], 1.3736315675675672
[BNB, GNT, BTC, FET], 1.3616898143956542
[BNB, GNT, BTC, ETC], 0.749821
[BNB, GNT, BTC], 1.3603756262623612
[BNB, GNT, BTC, MCO], 1.3675085052631577
[BNB, GNT, BTC, ETH], 1.3616434694516806
[BNB, GNT, BTC, NEO], 1.3638586648685096
[BNB, GNT, BTC, ZEC], 1.3640001208459211
[BNB, GNT, BTC, REN], 1.3790912359550562
[BNB, GNT, BTC, REP], 1.3685333061640346
[BNB, GNT, BTC, ADA], 1.3630640418848166
[BNB, GNT, BTC, ICX], 1.304072
[BNB, GNT, BTC, XZC], 1.3656663198959689
[BNB, GNT, BTC, ZEN], 1.3809807749381697
[BNB, GNT, BTC, VET], 1.376991969230769
[BNB, GNT, BTC, PAX], NaN
[BNB, GNT, BTC, QLC], 1.3705391654676258
[BNB, GNT, BTC, RVN], 0.7398
[BNB, GNT, BTC, ADX], 1.3686104435710276
[BNB, GNT, BTC, AMB], 1.3787337423312882
[BNB, GNT, BTC, XRP], 1.3611589989304813
[BNB, GNT, BTC, TRX], 1.3666037214484679
[BNB, GNT, BTC, LSK], 1.3639301288316303
[BNB, GNT, BTC, SYS], 1.3652041121495326
[BNB, GNT, BTC, DCR], 1.375325785997358
[BNB, GNT, BTC, LTC], 1.3638515357434082
[BNB, GNT, BTC, ENJ], 1.3633545205479451
[BNB, GNT, BTC, WAN], 1.3754104857768052
[BNB, GNT, BTC, NXS], 1.378599493670886
[BNB, GNT, BTC, DLT], 1.3783037837837837
[BNB, GNT, BTC, XLM], 1.3643709417040357
[BNB, GNT, BTC, MFT], 1.3928543999999998
[BNB, GNT, BTC, AGI], 1.3708334195933456
[BNB, GNT, BTC, EOS], 1.361560303605313
[BNB, GNT, BTC, VIA], 1.3835650017035774
[BNB, GNT, BTC, OST], 1.367411961414791
[BNB, GNT, BTC, BRD], 1.378125
[BNB, GNT, BTC, BAT], 1.3630743632907956
[BNB, GNT, BTC, ZIL], 1.365469974683544
[BNB, GNT, BTC, XMR], 1.26469
[BNB, GNT, ETH, SKY], 1.0800827620481925
[BNB, GNT, ETH, NAS], 1.0776842971942826
[BNB, GNT, ETH, XEM], 1.074976571111522
[BNB, GNT, ETH, NAV], 1.0891039544419132
[BNB, GNT, ETH, GTO], 1.0789453196930945
[BNB, GNT, ETH, WTC], 1.0779868315616108
[BNB, GNT, ETH, ZRX], 1.0724014980064551
[BNB, GNT, ETH, POA], 1.0822564755808097
[BNB, GNT, ETH, OMG], 1.0753488352941174
[BNB, GNT, ETH, CMT], 1.0748842017487983
[BNB, GNT, ETH, HOT], 0.1072968
[BNB, GNT, ETH, BTC], 1.0688980311413057
[BNB, GNT, ETH, CVC], 1.0792660150950604
[BNB, GNT, ETH, CND], 1.0937077634186012
[BNB, GNT, ETH, RCN], 1.0879977360119542
[BNB, GNT, ETH, BTS], 1.0785490800457644
[BNB, GNT, ETH, RLC], 1.0820884867688023
[BNB, GNT, ETH, BLZ], 1.0878303293961071
[BNB, GNT, ETH, ONT], 1.0716099424729175
[BNB, GNT, ETH, RDN], 1.0851698499739797
[BNB, GNT, ETH, QSP], 1.0820303401707723
[BNB, GNT, ETH, ETC], 0.749821
[BNB, GNT, ETH], 1.0698203811480085
[BNB, GNT, ETH, MCO], 1.0759664565755982
[BNB, GNT, ETH, NEO], 1.07316042971196
[BNB, GNT, ETH, ZEC], 0.457841299213557
[BNB, GNT, ETH, REP], 1.0758008524590164
[BNB, GNT, ETH, ADA], 1.070102399345137
[BNB, GNT, ETH, ICX], 1.073310200746826
[BNB, GNT, ETH, XZC], 1.0733735784692513
[BNB, GNT, ETH, ZEN], 1.0835181397900764
[BNB, GNT, ETH, VET], 1.0710896665685912
[BNB, GNT, ETH, PAX], NaN
[BNB, GNT, ETH, QLC], 1.0790755454355545
[BNB, GNT, ETH, ADX], 1.0760760957342885
[BNB, GNT, ETH, AMB], 1.087179910793934
[BNB, GNT, ETH, XRP], 1.0696414145434257
[BNB, GNT, ETH, TRX], 1.071258840715091
[BNB, GNT, ETH, LSK], 1.0738976222910215
[BNB, GNT, ETH, SYS], 1.0743279806518693
[BNB, GNT, ETH, LTC], 1.072523658974005
[BNB, GNT, ETH, ENJ], 1.0741870011562447
[BNB, GNT, ETH, WAN], 1.0828114261753492
[BNB, GNT, ETH, NXS], 1.0856887279411764
[BNB, GNT, ETH, DLT], 1.084563479814375
[BNB, GNT, ETH, XLM], 1.0735010644111906
[BNB, GNT, ETH, MFT], 1.0808273720359771
[BNB, GNT, ETH, AGI], 1.0802010754189943
[BNB, GNT, ETH, EOS], 1.0701943264969354
[BNB, GNT, ETH, VIA], 1.0890944492581602
[BNB, GNT, ETH, OST], 1.0792819430924747
[BNB, GNT, ETH, BRD], 1.0845149000493584
[BNB, GNT, ETH, BAT], 1.072177779598138
[BNB, GNT, ETH, ZIL], 1.0721953196480938
[BNB, GNT, ETH, XMR], 0.22895966485847788
[BNB, BLZ, BTC, SKY], 0.35142187499999994
[BNB, BLZ, BTC, NAS], 0.3495005474452555
[BNB, BLZ, BTC, XEM], 0.3483057324840764
[BNB, BLZ, BTC, NAV], 0.3528
[BNB, BLZ, BTC, GTO], 0.3487909090909091
[BNB, BLZ, BTC, WTC], 0.3493429602888087
[BNB, BLZ, BTC, ZRX], 0.34770229007633585
[BNB, BLZ, BTC, POA], 0.3521417910447761
[BNB, BLZ, BTC, OMG], 0.3501225
[BNB, BLZ, BTC, CMT], 0.34927199999999997
[BNB, BLZ, BTC, HOT], 0.1072968
[BNB, BLZ, BTC, CVC], 0.35114867841409686
[BNB, BLZ, BTC, CND], 0.35505
[BNB, BLZ, BTC, RCN], 0.35330544412607456
[BNB, BLZ, BTC, FTM], 0.34756039603960404
[BNB, BLZ, BTC, BTS], 0.3490714285714286
[BNB, BLZ, BTC, BTT], 0.36117900000000003
[BNB, BLZ, BTC, ONE], 0.34854939759036146
[BNB, BLZ, BTC, RLC], 0.35057913669064755
[BNB, BLZ, BTC, ONG], 0.34982125205930803
[BNB, BLZ, BTC, PHB], 0.012844
[BNB, BLZ, BTC, GNT], 0.3510790243902439
[BNB, BLZ, BTC, ONT], 0.34779896907216495
[BNB, BLZ, BTC, RDN], 0.3520312740322994
[BNB, BLZ, BTC, QSP], 0.35041621621621616
[BNB, BLZ, BTC, FET], 0.3473698506111363
[BNB, BLZ, BTC, ETC], 0.34746764705882355
[BNB, BLZ, BTC], 0.34703459853631663
[BNB, BLZ, BTC, MCO], 0.34885421052631577
[BNB, BLZ, BTC, ETH], 0.3473580279213472
[BNB, BLZ, BTC, NEO], 0.3479231287929872
[BNB, BLZ, BTC, ZEC], 0.3479592145015105
[BNB, BLZ, BTC, REN], 0.3518089887640449
[BNB, BLZ, BTC, REP], 0.34911563932755985
[BNB, BLZ, BTC, ADA], 0.3477204188481675
[BNB, BLZ, BTC, ICX], 0.3484809278350515
[BNB, BLZ, BTC, XZC], 0.3483842652795839
[BNB, BLZ, BTC, ZEN], 0.35229101401483925
[BNB, BLZ, BTC, VET], 0.3512734615384615
[BNB, BLZ, BTC, PAX], NaN
[BNB, BLZ, BTC, QLC], 0.34962733812949637
[BNB, BLZ, BTC, RVN], 0.3481578947368421
[BNB, BLZ, BTC, ADX], 0.349135317237507
[BNB, BLZ, BTC, AMB], 0.35171779141104287
[BNB, BLZ, BTC, XRP], 0.3472344385026738
[BNB, BLZ, BTC, TRX], 0.34862339832869077
[BNB, BLZ, BTC, LSK], 0.3479413593958241
[BNB, BLZ, BTC, SYS], 0.34826635514018695
[BNB, BLZ, BTC, DCR], 0.3508484147952444
[BNB, BLZ, BTC, LTC], 0.3479213101386246
[BNB, BLZ, BTC, ENJ], 0.34779452054794513
[BNB, BLZ, BTC, WAN], 0.3508700218818381
[BNB, BLZ, BTC, NXS], 0.35168354430379756
[BNB, BLZ, BTC, DLT], 0.3516081081081081
[BNB, BLZ, BTC, XLM], 0.3480538116591928
[BNB, BLZ, BTC, MFT], 0.35531999999999997
[BNB, BLZ, BTC, AGI], 0.34970240295748617
[BNB, BLZ, BTC, EOS], 0.3473368121442125
[BNB, BLZ, BTC, VIA], 0.3529502555366269
[BNB, BLZ, BTC, OST], 0.3488295819935691
[BNB, BLZ, BTC, BRD], 0.35156250000000006
[BNB, BLZ, BTC, BAT], 0.3477230518598969
[BNB, BLZ, BTC, ZIL], 0.34833417721518983
[BNB, BLZ, BTC, XMR], 0.3482739903668025
[BNB, BLZ, ETH, SKY], 3.8485352710843364
[BNB, BLZ, ETH, NAS], 3.839989095817893
[BNB, BLZ, ETH, XEM], 3.8303409654152025
[BNB, BLZ, ETH, NAV], 3.8806794533029603
[BNB, BLZ, ETH, GTO], 3.8444823529411756
[BNB, BLZ, ETH, WTC], 3.282432
[BNB, BLZ, ETH, ZRX], 3.8211655021834052
[BNB, BLZ, ETH, POA], 3.856280615694454
[BNB, BLZ, ETH, OMG], 3.8316674117647054
[BNB, BLZ, ETH, CMT], 3.830011836238346
[BNB, BLZ, ETH, HOT], 0.1072968
[BNB, BLZ, ETH, BTC], 3.808681999737691
[BNB, BLZ, ETH, CVC], 3.8456250501576377
[BNB, BLZ, ETH, CND], 3.8970836788407506
[BNB, BLZ, ETH, RCN], 3.8767377917981074
[BNB, BLZ, ETH, BTS], 3.843070477562608
[BNB, BLZ, ETH, RLC], 1.298375
[BNB, BLZ, ETH, GNT], 3.846724877222693
[BNB, BLZ, ETH, ONT], 3.8183450429585357
[BNB, BLZ, ETH, RDN], 3.8666615091814736
[BNB, BLZ, ETH, QSP], 3.855474853273137
[BNB, BLZ, ETH, ETC], 0.749821
[BNB, BLZ, ETH], 3.811968503937007
[BNB, BLZ, ETH, MCO], 3.8338681109791275
[BNB, BLZ, ETH, NEO], 3.8238697166562305
[BNB, BLZ, ETH, ZEC], 0.457841299213557
[BNB, BLZ, ETH, REP], 3.8332780327868847
[BNB, BLZ, ETH, ADA], 3.812973387096774
[BNB, BLZ, ETH, ICX], 1.304072
[BNB, BLZ, ETH, XZC], 1.9082530767636028
[BNB, BLZ, ETH, ZEN], 3.8602814885496186
[BNB, BLZ, ETH, VET], 3.8164912033835963
[BNB, BLZ, ETH, PAX], NaN
[BNB, BLZ, ETH, QLC], 3.8449463714226026
[BNB, BLZ, ETH, ADX], 3.8342587756431126
[BNB, BLZ, ETH, AMB], 3.873823728813559
[BNB, BLZ, ETH, XRP], 3.811330812720848
[BNB, BLZ, ETH, TRX], 3.8170940022547915
[BNB, BLZ, ETH, LSK], 1.7694880000000002
[BNB, BLZ, ETH, SYS], 3.828029917273179
[BNB, BLZ, ETH, LTC], 3.5846751147986833
[BNB, BLZ, ETH, ENJ], 3.8275275811740617
[BNB, BLZ, ETH, WAN], 3.8582580076238875
[BNB, BLZ, ETH, NXS], 3.8685103676470587
[BNB, BLZ, ETH, DLT], 3.8645008998017385
[BNB, BLZ, ETH, XLM], 3.825083461288224
[BNB, BLZ, ETH, MFT], 3.851188454619787
[BNB, BLZ, ETH, AGI], 3.8489568435754187
[BNB, BLZ, ETH, EOS], 3.8133009405940594
[BNB, BLZ, ETH, VIA], 3.880645584569733
[BNB, BLZ, ETH, OST], 1.76136
[BNB, BLZ, ETH, BRD], 3.8643278010858837
[BNB, BLZ, ETH, BAT], 3.82036835198765
[BNB, BLZ, ETH, ZIL], 3.820430850439882
[BNB, BLZ, ETH, XMR], 0.22895966485847788
[BNB, ONT, BTC, SKY], 17.456519062499996
[BNB, ONT, BTC, NAS], 17.361079098540145
[BNB, ONT, BTC, XEM], 5.45848
[BNB, ONT, BTC, NAV], 5.6304
[BNB, ONT, BTC, GTO], 8.809880999999999
[BNB, ONT, BTC, WTC], 3.282432
[BNB, ONT, BTC, ZRX], 8.11688
[BNB, ONT, BTC, POA], 12.769808
[BNB, ONT, BTC, OMG], 4.131816
[BNB, ONT, BTC, CMT], 9.712032
[BNB, ONT, BTC, HOT], 0.1072968
[BNB, ONT, BTC, CVC], 8.13375
[BNB, ONT, BTC, CND], 6.040584
[BNB, ONT, BTC, RCN], 9.05904
[BNB, ONT, BTC, FTM], 0.7171960000000001
[BNB, ONT, BTC, BTS], 10.83104
[BNB, ONT, BTC, BTT], 17.94119418
[BNB, ONT, BTC, ONE], 17.313831710843374
[BNB, ONT, BTC, RLC], 1.298375
[BNB, ONT, BTC, ONG], 9.034224
[BNB, ONT, BTC, PHB], 0.012844
[BNB, ONT, BTC, GNT], 10.380064
[BNB, ONT, BTC, BLZ], 11.320518000000002
[BNB, ONT, BTC, RDN], 9.55998
[BNB, ONT, BTC, QSP], 4.686752
[BNB, ONT, BTC, FET], 4.511239999999999
[BNB, ONT, BTC, ETC], 0.749821
[BNB, ONT, BTC], 17.238585630721612
[BNB, ONT, BTC, MCO], 8.1162
[BNB, ONT, BTC, ETH], 17.254651651726014
[BNB, ONT, BTC, NEO], 17.282722454484155
[BNB, ONT, BTC, ZEC], 4.268508
[BNB, ONT, BTC, REN], 17.475748539325842
[BNB, ONT, BTC, REP], 11.815062000000001
[BNB, ONT, BTC, ADA], 17.272653047120418
[BNB, ONT, BTC, ICX], 1.304072
[BNB, ONT, BTC, XZC], 17.305628933680104
[BNB, ONT, BTC, ZEN], 10.192265
[BNB, ONT, BTC, VET], 13.2028321
[BNB, ONT, BTC, PAX], NaN
[BNB, ONT, BTC, QLC], 9.079377999999998
[BNB, ONT, BTC, RVN], 0.7398
[BNB, ONT, BTC, ADX], 16.96559
[BNB, ONT, BTC, AMB], 13.30771
[BNB, ONT, BTC, XRP], 14.586575999999999
[BNB, ONT, BTC, TRX], 17.317507621169916
[BNB, ONT, BTC, LSK], 1.7694880000000002
[BNB, ONT, BTC, SYS], 17.29977186915888
[BNB, ONT, BTC, DCR], 14.348004
[BNB, ONT, BTC, LTC], 17.282632114705084
